movieid,title,year,lenght,genres,rate,poster,plot
tt0395699,Pacifier, The ,2005,,Action|Comedy,,,
tt0377471,Be Cool ,2005,,Comedy|Crime|Musical,,,
tt0424129,Gunner Palace ,2004,,Documentary|War,,,
tt0340163,Hostage ,2005,,Action|Crime|Drama|Thriller,,,
tt0358082,Robots ,2005,,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,,,
tt0101590,Class Action ,1991,,Drama,,,
tt0017739,Cat and the Canary, The ,0,,Horror|Mystery,,,
tt0087835,Oh, God! You Devil ,1984,,Comedy,,,
tt0058886,Agony and the Ecstasy, The ,0,,Drama,,,
tt0025919,Twentieth Century ,0,,Comedy,,,
tt0051378,Elevator to the Gallows ,a.k.a. Frantic ,,Crime|Drama|Thriller,,,
tt0377713,Cube Zero ,2004,,Horror|Mystery|Sci-Fi|Thriller,,,
tt0076245,Julia ,1977,,Drama,,,
tt0345853,Stealing Rembrandt ,Rembrandt ,,Action|Comedy|Crime,,,
tt0396652,Ice Princess ,2005,,Children|Comedy|Drama,,,
tt0378947,Melinda and Melinda ,2004,,Comedy|Drama,,,
tt0347540,Milk and Honey ,2003,,Drama,,,
tt0385307,Miss Congeniality 2: Armed and Fabulous ,2005,,Adventure|Comedy|Crime,,,
tt0372237,Guess Who ,2005,,Comedy|Romance,,,
tt0367631,D.E.B.S. ,2004,,Action|Comedy,,,
tt0430289,League of Ordinary Gentlemen, A ,2004,,Documentary,,,
tt0374639,Incident at Loch Ness ,2004,,Adventure|Comedy|Documentary,,,
tt0040202,Call Northside 777 ,0,,Crime|Drama|Film-Noir,,,
tt0060277,Sword of Doom, The ,Dai-bosatsu tôge ,,Action|Drama,,,
tt0292886,800 Bullets ,800 Balas ,,Comedy|Crime|Drama|Western,,,
tt0102095,If Looks Could Kill ,1991,,Action|Comedy,,,
tt0109936,Greedy ,1994,,Comedy,,,
tt0110008,Pom Poko ,a.k.a. Raccoon War, The ,,Animation|Comedy|Drama|Fantasy,,,
tt0119472,Knockin' on Heaven's Door ,1997,,Action|Comedy|Crime|Drama,,,
tt0048801,We're No Angels ,0,,Comedy|Crime|Drama,,,
tt0064451,Touch of Zen, A ,Xia nu ,,Action|Adventure,,,
tt0096409,Walker ,1987,,Adventure|Drama|War|Western,,,
tt0113799,Memories ,Memorîzu ,,Animation|Fantasy|Sci-Fi|Thriller,,,
tt0424565,Wild Parrots of Telegraph Hill, The ,2003,,Documentary,,,
tt0357110,Ballad of Jack and Rose, The ,2005,,Drama,,,
tt0401792,Sin City ,2005,,Action|Crime|Film-Noir|Mystery|Thriller,,,
tt0388500,Beauty Shop ,2005,,Comedy,,,
tt0318649,Sahara ,2005,,Action|Adventure|Comedy,,,
tt0332047,Fever Pitch ,2005,,Comedy|Romance,,,
tt0377059,Eros ,2004,,Drama,,,
tt0356999,Not on the Lips ,Pas sur la bouche ,,Comedy|Musical|Romance,,,
tt0070022,Electra Glide in Blue ,1973,,Action|Crime,,,
tt0076085,Special Day, A ,Giornata particolare, Una ,,Drama|War,,,
tt0093488,Man Who Planted Trees, The ,Homme qui plantait des arbres, L' ,,Animation|Drama,,,
tt0274155,Tanguy ,2001,,Comedy,,,
tt0376717,National Lampoon's Lady Killers ,National Lampoon's Gold Diggers ,,Comedy,,,
tt0074806,Little Girl Who Lives Down the Lane, The ,1976,,Drama|Mystery|Thriller,,,
tt0235712,Ringu 0: Bâsudei ,2000,,Drama|Horror|Thriller,,,
tt0386342,Brothers ,Brødre ,,Drama,,,
tt0022183,Maidens in Uniform ,Mädchen in Uniform ,,Drama|Romance,,,
tt0063821,With Six You Get Eggroll ,0,,Comedy|Romance,,,
tt0040497,Holiday ,Jour de fête ,,Comedy,,,
tt0056111,Ivan's Childhood ,a.k.a. My Name is Ivan ,,Drama|War,,,
tt0000417,Trip to the Moon, A ,Voyage dans la lune, Le ,,Action|Adventure|Fantasy|Sci-Fi,,,
tt0075404,Ascent, The ,Voskhozhdeniye ,,Drama|War,,,
tt0319970,Carrie ,2002,,Drama|Horror|Thriller,,,
tt0055805,Boccaccio '70 ,0,,Comedy|Fantasy|Romance,,,
tt0371724,Hitchhiker's Guide to the Galaxy, The ,2005,,Adventure|Comedy|Sci-Fi,,,
tt0384806,Amityville Horror, The ,2005,,Horror|Thriller,,,
tt0277909,Mutant Aliens ,2001,,Animation|Comedy|Sci-Fi,,,
tt0384369,Before the Fall ,NaPolA - Elite für den Führer ,,Drama|War,,,
tt0079180,Frisco Kid, The ,1979,,Comedy|Western,,,
tt0403537,State Property 2 ,2005,,Action|Crime|Drama,,,
tt0362004,Palindromes ,2004,,Adventure|Comedy|Drama,,,
tt0391304,Lot Like Love, A ,2005,,Comedy|Drama|Romance,,,
tt0388183,King's Ransom ,2005,,Comedy|Crime,,,
tt0413845,Enron: The Smartest Guys in the Room ,2005,,Documentary,,,
tt0329774,xXx: State of the Union ,2005,,Action|Crime|Thriller,,,
tt0320661,Kingdom of Heaven ,2005,,Action|Drama|Romance|War,,,
tt0397065,House of Wax ,2005,,Horror|Thriller,,,
tt0375679,Crash ,2004,,Crime|Drama,,,
tt0370986,Mysterious Skin ,2004,,Drama|Mystery,,,
tt0089601,Mischief ,1985,,Comedy|Romance,,,
tt0177747,Between Your Legs ,Entre las piernas ,,Drama|Mystery|Romance|Thriller,,,
tt0028216,San Francisco ,0,,Drama|Musical|Romance,,,
tt0090248,Vampire Hunter D ,1985,,Animation|Fantasy|Horror,,,
tt0387892,Common Thread, A ,a.k.a. Sequins ,,Drama|Romance,,,
tt0019777,Cocoanuts, The ,0,,Comedy|Musical,,,
tt0342272,Dear Wendy ,2005,,Drama,,,
tt0379357,Los Angeles Plays Itself ,2003,,Documentary,,,
tt0342258,Unleashed ,Danny the Dog ,,Action|Crime|Drama|Thriller,,,
tt0121766,Star Wars: Episode III - Revenge of the Sith ,2005,,Action|Adventure|Sci-Fi,,,
tt0384642,Kicking & Screaming ,2005,,Comedy,,,
tt0369735,Monster-in-Law ,2005,,Comedy|Romance,,,
tt0337721,Snow Walker, The ,2003,,Adventure|Drama,,,
tt0055913,Divorce - Italian Style ,Divorzio all'italiana ,,Comedy,,,
tt0351283,Madagascar ,2005,,Adventure|Animation|Children|Comedy,,,
tt0106233,Airborne ,1993,,Adventure|Comedy,,,
tt0438205,Mad Hot Ballroom ,2005,,Children|Documentary,,,
tt0449086,Dominion: Prequel to the Exorcist ,2005,,Horror|Thriller,,,
tt0398165,Longest Yard, The ,2005,,Comedy|Drama,,,
tt0384504,Saving Face ,2004,,Comedy|Drama|Romance,,,
tt0352248,Cinderella Man ,2005,,Drama|Romance,,,
tt0403508,Sisterhood of the Traveling Pants, The ,2005,,Adventure|Comedy|Drama,,,
tt0355702,Lords of Dogtown ,2005,,Action|Comedy|Drama,,,
tt0436727,Rock School ,2005,,Documentary,,,
tt0356910,Mr. & Mrs. Smith ,2005,,Action|Adventure|Comedy|Romance,,,
tt0424774,Adventures of Sharkboy and Lavagirl 3-D, The ,2005,,Action|Adventure|Children|Fantasy,,,
tt0338095,High Tension ,Haute tension ,,Horror|Thriller,,,
tt0388139,It's All Gone Pete Tong ,2004,,Comedy|Drama|Musical,,,
tt0184424,Eddie Izzard: Dress to Kill ,1999,,Comedy,,,
tt0043949,Quo Vadis ,0,,Drama|Romance,,,
tt0372784,Batman Begins ,2005,,Action|Crime|IMAX,,,
tt0399102,Godzilla: Final Wars ,Gojira: Fainaru uôzu ,,Action|Adventure|Fantasy|Sci-Fi,,,
tt0380623,Perfect Man, The ,2005,,Comedy|Drama|Romance,,,
tt0384488,Saint Ralph ,2004,,Comedy|Drama,,,
tt0400497,Herbie: Fully Loaded ,2005,,Adventure|Comedy|Romance,,,
tt0418819,Land of the Dead ,2005,,Action|Horror|Thriller,,,
tt0374536,Bewitched ,2005,,Comedy|Fantasy|Romance,,,
tt0436724,Rize ,2005,,Documentary,,,
tt0415978,Me and You and Everyone We Know ,2005,,Comedy|Drama,,,
tt0395125,Perfect Crime, The ,Crimen Ferpecto ,,Comedy|Crime|Thriller,,,
tt0420251,3 Extremes ,Three... Extremes ,,Horror,,,
tt0408777,Edukators, The ,Die Fetten Jahre sind vorbei ,,Comedy|Crime|Drama|Romance,,,
tt0106613,Cop and ½ ,1993,,Comedy,,,
tt0031060,At the Circus ,0,,Comedy|Musical,,,
tt0407304,War of the Worlds ,2005,,Action|Adventure|Sci-Fi|Thriller,,,
tt0428803,March of the Penguins ,Marche de l'empereur, La ,,Documentary,,,
tt0376108,Rebound ,2005,,Comedy,,,
tt0382628,Dark Water ,2005,,Drama|Horror|Thriller,,,
tt0411270,Beat That My Heart Skipped, The ,battre mon coeur s'est arrêté, De ,,Drama,,,
tt0120667,Fantastic Four ,2005,,Action|Adventure|Sci-Fi,,,
tt0436613,Murderball ,2005,,Documentary,,,
tt0396269,Wedding Crashers ,2005,,Comedy|Romance,,,
tt0361693,Happy Endings ,2005,,Comedy|Drama,,,
tt0410097,Hustle & Flow ,2005,,Crime|Drama,,,
tt0099740,Hardware ,1990,,Action|Horror|Sci-Fi,,,
tt0330111,Calcium Kid, The ,2004,,Comedy,,,
tt0399201,Island, The ,2005,,Action|Sci-Fi|Thriller,,,
tt0408524,Bad News Bears ,2005,,Children|Comedy,,,
tt0395584,Devil's Rejects, The ,2005,,Action|Crime|Horror,,,
tt0403217,Last Days ,2005,,Drama,,,
tt0368089,November ,2004,,Drama|Mystery,,,
tt0405325,Sky High ,2005,,Action|Adventure|Children|Comedy,,,
tt0382992,Stealth ,2005,,Action|Adventure|Sci-Fi|Thriller,,,
tt0417001,Must Love Dogs ,2005,,Comedy|Romance,,,
tt0436078,Aristocrats, The ,2005,,Comedy|Documentary,,,
tt0060453,Georgy Girl ,0,,Comedy,,,
tt0193364,Order, The ,2001,,Action|Adventure|Drama|Thriller,,,
tt0379786,Serenity ,2005,,Action|Adventure|Sci-Fi,,,
tt0412019,Broken Flowers ,2005,,Comedy|Drama,,,
tt0098019,Miracles - Mr. Canton and Lady Rose ,1989,,Action|Comedy|Crime|Drama,,,
tt0043362,Browning Version, The ,0,,Drama,,,
tt0377818,Dukes of Hazzard, The ,2005,,Action|Adventure|Comedy,,,
tt0406650,The Chumscrubber ,2005,,Comedy|Drama,,,
tt0418773,Junebug ,2005,,Comedy|Drama,,,
tt0367652,Deuce Bigalow: European Gigolo ,2005,,Comedy,,,
tt0397101,Skeleton Key, The ,2005,,Drama|Horror|Mystery|Thriller,,,
tt0430105,Four Brothers ,2005,,Action|Crime|Drama,,,
tt0326905,The Great Raid ,2005,,Action|Drama|War,,,
tt0381505,Pretty Persuasion ,2005,,Comedy|Drama,,,
tt0427312,Grizzly Man ,2005,,Documentary,,,
tt0089839,Private Resort ,1985,,Comedy,,,
tt0396184,Pusher II: With Blood on My Hands ,2004,,Action|Crime|Drama|Thriller,,,
tt0361715,Duma ,2005,,Adventure|Drama,,,
tt0047834,Animal Farm ,0,,Animation|Drama,,,
tt0049830,Teahouse of the August Moon, The ,0,,Comedy,,,
tt0405422,40-Year-Old Virgin, The ,2005,,Comedy|Romance,,,
tt0421239,Red Eye ,2005,,Horror|Thriller,,,
tt0387898,Hidden ,a.k.a. Cache ,,Drama|Mystery|Thriller,,,
tt0133385,Asterix & Obelix vs. Caesar ,Astérix et Obélix contre César ,,Adventure|Children|Comedy|Fantasy,,,
tt0091341,Kin-Dza-Dza! ,1986,,Comedy|Drama|Sci-Fi,,,
tt0361089,Valiant ,2005,,Adventure|Animation|Children|Comedy|Fantasy|War,,,
tt0355295,Brothers Grimm, The ,2005,,Comedy|Fantasy|Horror|Thriller,,,
tt0401244,Baxter, The ,2005,,Comedy|Drama|Romance,,,
tt0402901,Cave, The ,2005,,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,,,
tt0387131,Constant Gardener, The ,2005,,Drama|Thriller,,,
tt0388482,Transporter 2 ,2005,,Action|Crime|Thriller,,,
tt0425123,Just Like Heaven ,2005,,Comedy|Fantasy|Romance,,,
tt0377107,Proof ,2005,,Drama,,,
tt0399295,Lord of War ,2005,,Action|Crime|Drama|Thriller|War,,,
tt0384286,Cry_Wolf ,a.k.a. Cry Wolf ,,Drama|Horror|Mystery|Thriller,,,
tt0404030,Everything Is Illuminated ,2005,,Comedy|Drama,,,
tt0318761,Thumbsucker ,2005,,Comedy|Drama,,,
tt0385690,Family Guy Presents Stewie Griffin: The Untold Story ,2005,,Adventure|Animation|Comedy,,,
tt0095403,Police Story 2 ,Ging chaat goo si juk jaap ,,Action|Comedy|Crime|Thriller,,,
tt0386005,New Police Story ,Xin jing cha gu shi ,,Action|Crime|Drama,,,
tt0032536,Go West ,0,,Comedy|Musical|Western,,,
tt0436971,Why We Fight ,2005,,Documentary,,,
tt0419706,Doom ,2005,,Action|Horror|Sci-Fi,,,
tt0421054,Domino ,2005,,Crime|Drama|Thriller,,,
tt0348333,Waiting... ,2005,,Comedy,,,
tt0402022,Aeon Flux ,2005,,Action|Sci-Fi,,,
tt0087289,Frankenstein 90 ,1984,,Comedy|Horror|Romance,,,
tt0350261,Unfinished Life, An ,2005,,Drama,,,
tt0399327,Man, The ,2005,,Action|Comedy|Crime,,,
tt0430651,Survive Style 5+ ,2004,,Fantasy|Mystery|Romance|Thriller,,,
tt0080149,Woyzeck ,1979,,Drama,,,
tt0404032,Exorcism of Emily Rose, The ,2005,,Crime|Drama|Horror|Thriller,,,
tt0408790,Flightplan ,2005,,Action|Drama|Thriller,,,
tt0121164,Corpse Bride ,2005,,Animation|Comedy|Fantasy|Musical|Romance,,,
tt0385002,Green Street Hooligans ,a.k.a. Hooligans ,,Crime|Drama,,,
tt0399146,History of Violence, A ,2005,,Action|Crime|Drama|Thriller,,,
tt0380599,Oliver Twist ,2005,,Drama,,,
tt0388980,Greatest Game Ever Played, The ,2005,,Drama,,,
tt0379725,Capote ,2005,,Crime|Drama,,,
tt0385700,Final Fantasy VII: Advent Children ,2004,,Action|Adventure|Animation|Fantasy|Sci-Fi,,,
tt0403455,Roll Bounce ,2005,,Comedy|Drama|Romance,,,
tt0378109,Into the Blue ,2005,,Action|Adventure|Crime|Thriller,,,
tt0366780,MirrorMask ,2005,,Adventure|Children|Drama|Fantasy,,,
tt0312004,Wallace & Gromit in The Curse of the Were-Rabbit ,2005,,Adventure|Animation|Children|Comedy,,,
tt0373469,Kiss Kiss Bang Bang ,2005,,Comedy|Crime|Mystery|Thriller,,,
tt0456912,Bittersweet Life, A ,Dalkomhan insaeng ,,Action|Crime|Drama,,,
tt0095467,Short Film About Love, A ,Krótki film o milosci ,,Drama|Romance,,,
tt0032194,All This, and Heaven Too ,0,,Drama|Romance,,,
tt0424024,Darwin's Nightmare ,2004,,Documentary,,,
tt0402057,Beowulf & Grendel ,2005,,Action|Adventure|Drama|Fantasy,,,
tt0367555,No Direction Home: Bob Dylan ,2005,,Documentary,,,
tt0380389,Goal! The Dream Begins ,Goal! ,,Drama,,,
tt0092240,Wraith, The ,1986,,Action|Horror|Sci-Fi|Thriller,,,
tt0388125,In Her Shoes ,2005,,Comedy|Drama,,,
tt0367089,Squid and the Whale, The ,2005,,Comedy|Drama,,,
tt0417217,Two for the Money ,2005,,Drama,,,
tt0388795,Brokeback Mountain ,2005,,Drama|Romance,,,
tt0368709,Elizabethtown ,2005,,Comedy|Drama|Romance,,,
tt0395972,North Country ,2005,,Drama,,,
tt0433383,Good Night, and Good Luck. ,2005,,Crime|Drama,,,
tt0418647,Dreamer: Inspired by a True Story ,2005,,Children|Drama,,,
tt0421238,Proposition, The ,2005,,Crime|Drama|Western,,,
tt0432291,Fog, The ,2005,,Action|Horror|Mystery|Thriller,,,
tt0338427,Shopgirl ,2005,,Comedy|Drama|Romance,,,
tt0371257,Stay ,2005,,Thriller,,,
tt0386140,Legend of Zorro, The ,2005,,Action|Adventure|Drama|Western,,,
tt0384680,Weather Man, The ,2005,,Comedy|Drama,,,
tt0432348,Saw II ,2005,,Horror|Thriller,,,
tt0387514,Prime ,2005,,Comedy|Drama|Romance,,,
tt0330702,Don't Move ,Non ti muovere ,,Drama,,,
tt0436058,American Pie Presents: Band Camp ,American Pie 4: Band Camp ,,Comedy,,,
tt0425661,Great Yokai War, The ,Yôkai daisensô ,,Adventure|Comedy|Fantasy|Horror,,,
tt0342735,Manderlay ,2005,,Drama,,,
tt0365686,Revolver ,2005,,Crime|Drama|Thriller,,,
tt0418763,Jarhead ,2005,,Action|Drama|War,,,
tt0371606,Chicken Little ,2005,,Action|Adventure|Animation|Children|Comedy|Sci-Fi,,,
tt0419677,Dead Man's Shoes ,2004,,Crime|Thriller,,,
tt0424205,Joyeux Noël ,Merry Christmas ,,Drama|War,,,
tt0069005,Night of the Lepus ,0,,Horror|Sci-Fi|Thriller,,,
tt0098532,Match Factory Girl, The ,Tulitikkutehtaan tyttö ,,Comedy|Drama,,,
tt0200768,Sword of the Beast ,Kedamono no ken ,,Action|Drama,,,
tt0433400,Just Friends ,2005,,Comedy|Romance,,,
tt0365737,Syriana ,2005,,Drama|Thriller,,,
tt0328132,One-Way Ticket to Mombasa ,Menolippu Mombasaan ,,Comedy|Drama,,,
tt0398017,Derailed ,2005,,Drama|Thriller,,,
tt0381966,Creep ,2004,,Horror|Thriller,,,
tt0414387,Pride & Prejudice ,2005,,Drama|Romance,,,
tt0105946,Babylon 5,0,,Sci-Fi,,,
tt0416315,Wolf Creek ,2005,,Crime|Horror|Thriller,,,
tt0435625,Descent, The ,2005,,Adventure|Drama|Horror|Thriller,,,
tt0330373,Harry Potter and the Goblet of Fire ,2005,,Adventure|Fantasy|Thriller|IMAX,,,
tt0358273,Walk the Line ,2005,,Drama|Musical|Romance,,,
tt0294870,Rent ,2005,,Drama|Musical|Romance,,,
tt0406375,Zathura ,2005,,Action|Adventure|Children|Fantasy,,,
tt0401085,C.R.A.Z.Y. ,2005,,Drama,,,
tt0422528,Sarah Silverman: Jesus Is Magic ,2005,,Comedy|Musical,,,
tt0411195,Breakfast on Pluto ,2005,,Comedy|Drama,,,
tt0400525,Ice Harvest, The ,2005,,Action|Comedy|Crime|Thriller,,,
tt0443295,Yours, Mine and Ours ,2005,,Comedy|Romance,,,
tt0375920,Libertine, The ,2004,,Drama,,,
tt0065143,Bird with the Crystal Plumage, The ,Uccello dalle piume di cristallo, L' ,,Crime|Horror|Mystery|Thriller,,,
tt0416320,Match Point ,2005,,Crime|Drama|Romance,,,
tt0445620,Paradise Now ,2005,,Crime|Drama|Thriller|War,,,
tt0363771,Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The ,2005,,Adventure|Children|Fantasy,,,
tt0360717,King Kong ,2005,,Action|Adventure|Drama|Fantasy|Thriller,,,
tt0397535,Memoirs of a Geisha ,2005,,Drama|Romance,,,
tt0356680,Family Stone, The ,2005,,Comedy|Drama|Romance,,,
tt0285175,Havoc ,2005,,Crime|Drama|Romance,,,
tt0061847,Samurai Rebellion ,Jôi-uchi: Hairyô tsuma shimatsu ,,Action|Drama,,,
tt0202559,Room for Romeo Brass, A ,1999,,Comedy|Drama,,,
tt0365485,Matador, The ,2005,,Comedy|Drama|Thriller,,,
tt0473107,Wal-Mart: The High Cost of Low Price ,2005,,Documentary,,,
tt0392465,Mozart and the Whale ,2005,,Comedy|Drama|Romance,,,
tt0060474,Don't Look Now: We're Being Shot At ,La grande vadrouille ,,Comedy|War,,,
tt0419294,Three Burials of Melquiades Estrada, The ,2006,,Adventure|Crime|Drama,,,
tt0408306,Munich ,2005,,Action|Crime|Drama|Thriller,,,
tt0395251,Producers, The ,2005,,Comedy|Musical,,,
tt0407265,Transamerica ,2005,,Adventure|Comedy|Drama,,,
tt0398375,Rumor Has It... ,2005,,Comedy|Drama|Romance,,,
tt0452598,Cheaper by the Dozen 2 ,2005,,Adventure|Comedy,,,
tt0369441,Fun with Dick and Jane ,2005,,Comedy|Crime,,,
tt0267891,Ringer, The ,2005,,Comedy,,,
tt0402894,Casanova ,2005,,Action|Adventure|Comedy|Drama|Romance,,,
tt0413015,Mrs. Henderson Presents ,2005,,Comedy|Drama,,,
tt0066498,Ear, The ,Ucho ,,Drama|Thriller,,,
tt0091455,Luxo Jr. ,1986,,Animation|Children,,,
tt0116075,Dentist, The ,1996,,Horror|Thriller,,,
tt0402399,New World, The ,2005,,Adventure|Drama|Romance,,,
tt0370754,Voices of a Distant Star ,Hoshi no koe ,,Animation|Drama|Romance|Sci-Fi,,,
tt0057812,7 Faces of Dr. Lao ,0,,Fantasy|Mystery|Western,,,
tt0059673,Samurai Assassin ,Samurai ,,Action|Adventure|Drama,,,
tt0444608,Boys of Baraka, The ,2005,,Documentary,,,
tt0451094,Lady Vengeance ,Sympathy for Lady Vengeance ,,Crime|Drama|Mystery|Thriller,,,
tt0338075,Grand Theft Parsons ,2003,,Comedy|Drama,,,
tt0414852,District 13 ,Banlieue 13 ,,Action|Crime|Sci-Fi,,,
tt0450278,Hostel ,2005,,Horror,,,
tt0456554,Grandma's Boy ,2006,,Comedy,,,
tt0375154,Tristan & Isolde ,2006,,Drama|Romance,,,
tt0385726,Glory Road ,2006,,Drama,,,
tt0408985,Last Holiday ,2006,,Comedy,,,
tt0443536,Hoodwinked! ,2005,,Animation|Children|Comedy,,,
tt0401855,Underworld: Evolution ,2006,,Action|Fantasy|Horror,,,
tt0433116,Looking for Comedy in the Muslim World ,2005,,Comedy,,,
tt0140883,Casper Meets Wendy ,1998,,Adventure|Children|Comedy|Fantasy,,,
tt0089913,Revolution ,1985,,Adventure|Drama|War,,,
tt0085127,Project A ,A' gai waak ,,Action|Comedy,,,
tt0142181,Bird People in China, The ,Chûgoku no chôjin ,,Adventure|Comedy|Drama|Fantasy,,,
tt0240200,Water ,2005,,Drama|Romance,,,
tt0426578,Sophie Scholl: The Final Days ,Sophie Scholl - Die letzten Tage ,,Drama|War,,,
tt0412080,World's Fastest Indian, The ,2005,,Drama,,,
tt0416496,Bandidas ,2006,,Action|Comedy|Crime|Western,,,
tt0423409,Tristram Shandy: A Cock and Bull Story ,2005,,Comedy|Drama,,,
tt0383393,Helter Skelter ,2004,,Action|Crime|Drama|Horror,,,
tt0417433,Annapolis ,2006,,Drama,,,
tt0421729,Big Momma's House 2 ,2006,,Action|Comedy|Crime,,,
tt0396752,Nanny McPhee ,2005,,Children|Comedy|Fantasy,,,
tt0114745,Tuskegee Airmen, The ,1995,,Drama|War,,,
tt0414982,Final Destination 3 ,2006,,Horror|Mystery|Thriller,,,
tt0437777,Something New ,2006,,Comedy|Drama|Romance,,,
tt0425598,Block Party ,a.k.a. Dave Chappelle's Block Party ,,Comedy|Documentary,,,
tt0421994,Imagine Me & You ,2005,,Comedy|Drama|Romance,,,
tt0383216,Pink Panther, The ,2006,,Adventure|Comedy|Crime,,,
tt0381971,Curious George ,2006,,Adventure|Animation|Children|Comedy,,,
tt0408345,Firewall ,2006,,Crime|Drama|Thriller,,,
tt0455857,When a Stranger Calls ,2006,,Horror|Thriller,,,
tt0449061,London ,2005,,Drama,,,
tt0349467,Freedomland ,2006,,Crime|Drama,,,
tt0380817,Winter Passing ,2005,,Drama,,,
tt0397313,Eight Below ,2006,,Action|Adventure|Drama|Romance,,,
tt0466342,Date Movie ,2006,,Comedy|Romance,,,
tt0404390,Running Scared ,2006,,Action|Crime|Thriller,,,
tt0370032,Ultraviolet ,2006,,Action|Fantasy|Sci-Fi|Thriller,,,
tt0397078,Just My Luck ,2006,,Comedy|Romance,,,
tt0454919,Pulse ,2006,,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,,,
tt0450232,16 Blocks ,2006,,Crime|Thriller,,,
tt0427229,Failure to Launch ,2006,,Comedy|Romance,,,
tt0491703,Ultimate Avengers ,2006,,Action|Animation|Children|Sci-Fi,,,
tt0438097,Ice Age 2: The Meltdown ,2006,,Adventure|Animation|Children|Comedy,,,
tt0384814,Ask the Dust ,2006,,Drama|Romance,,,
tt0434409,V for Vendetta ,2006,,Action|Sci-Fi|Thriller|IMAX,,,
tt0454945,She's the Man ,2006,,Comedy|Romance,,,
tt0427944,Thank You for Smoking ,2006,,Comedy|Drama,,,
tt0419749,Find Me Guilty ,2006,,Comedy|Crime|Drama,,,
tt0454848,Inside Man ,2006,,Crime|Drama|Thriller,,,
tt0468565,Tsotsi ,2005,,Crime|Drama,,,
tt0429591,Aquamarine ,2006,,Children|Comedy|Fantasy,,,
tt0110329,Leprechaun 2 ,1994,,Comedy|Fantasy|Horror,,,
tt0113636,Leprechaun 3 ,1995,,Comedy|Fantasy|Horror,,,
tt0116861,Leprechaun 4: In Space ,1997,,Comedy|Fantasy|Horror|Sci-Fi,,,
tt0458242,Lights in the Dusk ,Laitakaupungin valot ,,Crime|Drama,,,
tt0454841,Hills Have Eyes, The ,2006,,Drama|Horror|Thriller,,,
tt0393735,Shaggy Dog, The ,2006,,Adventure|Children|Comedy|Fantasy,,,
tt0436864,Unknown White Male ,2005,,Documentary,,,
tt0405094,Lives of Others, The ,Das leben der Anderen ,,Drama|Romance|Thriller,,,
tt0057697,Youth of the Beast ,Yaju no seishun ,,Action|Crime|Mystery,,,
tt0446046,Take the Lead ,2006,,Drama,,,
tt0436231,Devil and Daniel Johnston, The ,2005,,Documentary,,,
tt0061996,Mouchette ,0,,Drama,,,
tt0425210,Lucky Number Slevin ,2006,,Crime|Drama|Mystery,,,
tt0441909,Volver ,2006,,Comedy|Drama,,,
tt0437800,Akeelah and the Bee ,2006,,Drama,,,
tt0263124,Brainstorm ,2001,,Drama,,,
tt0441796,Stay Alive ,2006,,Horror|Sci-Fi|Thriller,,,
tt0430912,Basic Instinct 2 ,2006,,Crime|Drama|Mystery|Thriller,,,
tt0393109,Brick ,2005,,Crime|Drama|Film-Noir|Mystery,,,
tt0225481,Dead Hate the Living!, The ,2000,,Comedy|Horror,,,
tt0383353,Evil Aliens ,2005,,Comedy|Horror|Sci-Fi,,,
tt0493459,This Film Is Not Yet Rated ,2006,,Documentary,,,
tt0439815,Slither ,2006,,Comedy|Horror|Sci-Fi,,,
tt0437863,Benchwarmers, The ,2006,,Comedy,,,
tt0386741,Renaissance ,2006,,Action|Animation|Film-Noir|Sci-Fi|Thriller,,,
tt0416331,Go for Zucker! ,Alles auf Zucker! ,,Comedy,,,
