id,weight,movieid_id
6210,11.5,tt3450958
6211,11.5,tt3544112
6212,11.5,tt0356634
6213,11.5,tt0361127
6214,11.5,tt0362225
6215,11.5,tt0377062
6216,11.5,tt0377109
6217,11.5,tt0401233
6218,11.5,tt0040662
6219,11.5,tt0409182
6220,11.5,tt0434139
6221,11.5,tt0435651
6222,11.5,tt0436613
6223,11.5,tt0443701
6224,11.5,tt0453451
6225,11.5,tt0045537
6226,11.5,tt4555426
6227,11.5,tt0460792
6228,11.5,tt4651520
6229,11.5,tt0466909
6230,11.5,tt0470705
6231,11.5,tt0479113
6232,11.5,tt0048356
6233,11.5,tt0486946
6234,11.5,tt0050706
6235,11.5,tt0051207
6236,11.5,tt0053172
6237,11.5,tt5519340
6238,11.5,tt0055353
6239,11.5,tt0057251
6240,11.5,tt0058536
6241,11.5,tt0058578
6242,11.5,tt0059550
6243,11.5,tt6016776
6244,11.5,tt0065234
6245,11.5,tt0066740
6246,11.5,tt0068767
6247,11.5,tt0070509
6248,11.5,tt0770802
6249,11.5,tt0078790
6250,11.5,tt0805570
6251,11.5,tt0080861
6252,11.5,tt0089643
6253,12,tt0101254
6254,12,tt0101765
6255,12,tt0102070
6256,12,tt1032846
6257,12,tt1046163
6258,12,tt0104928
6259,12,tt1082886
6260,12,tt0109361
6261,12,tt0110081
6262,12,tt0110538
6263,12,tt0111003
6264,12,tt0112625
6265,12,tt0114134
6266,12,tt1148204
6267,12,tt0114938
6268,12,tt0116414
6269,12,tt0116531
6270,12,tt0117071
6271,12,tt0117102
6272,12,tt0117924
6273,12,tt0117958
6274,12,tt1179947
6275,12,tt0118541
6276,12,tt1189073
6277,12,tt0119013
6278,12,tt0120004
6279,12,tt0120901
6280,12,tt1216492
6281,12,tt1272878
6282,12,tt0129280
6283,12,tt1326972
6284,12,tt1334260
6285,12,tt1337072
6286,12,tt0137439
6287,12,tt0138563
6288,12,tt0144640
6289,12,tt0160916
6290,12,tt0162360
6291,12,tt0164085
6292,12,tt1667353
6293,12,tt0176783
6294,12,tt1814621
6295,12,tt1979388
6296,12,tt1980929
6297,12,tt2013293
6298,12,tt0212826
6299,12,tt0024034
6300,12,tt2461150
6301,12,tt0246989
6302,12,tt0250223
6303,12,tt0254099
6304,12,tt2543472
6305,12,tt0268690
6306,12,tt0273253
6307,12,tt0278435
6308,12,tt0028772
6309,12,tt0029162
6310,12,tt0293815
6311,12,tt0306841
6312,12,tt0032143
6313,12,tt0327554
6314,12,tt0338135
6315,12,tt0035093
6316,12,tt3606756
6317,12,tt0367027
6318,12,tt0371257
6319,12,tt0037884
6320,12,tt0383694
6321,12,tt0397101
6322,12,tt0397313
6323,12,tt0406816
6324,12,tt0425637
6325,12,tt0450340
6326,12,tt0046807
6327,12,tt0468445
6328,12,tt0473705
6329,12,tt0492506
6330,12,tt5311514
6331,12,tt0053143
6332,12,tt0067741
6333,12,tt0070239
6334,12,tt0070544
6335,12,tt0071402
6336,12,tt0071569
6337,12,tt0072281
6338,12,tt0072730
6339,12,tt0762073
6340,12,tt0077588
6341,12,tt0081562
6342,12,tt0084329
6343,12.5,tt0100050
6344,12.5,tt0101748
6345,12.5,tt0101821
6346,12.5,tt0102945
6347,12.5,tt0103596
6348,12.5,tt0104412
6349,12.5,tt0104507
6350,12.5,tt1094594
6351,12.5,tt0110759
6352,12.5,tt1117523
6353,12.5,tt0116448
6354,12.5,tt1172049
6355,12.5,tt1186367
6356,12.5,tt0118892
6357,12.5,tt0123987
6358,12.5,tt1292566
6359,12.5,tt1307068
6360,12.5,tt0131409
6361,12.5,tt1385867
6362,12.5,tt1440292
6363,12.5,tt1606378
6364,12.5,tt0166276
6365,12.5,tt0166943
6366,12.5,tt1727388
6367,12.5,tt1764234
6368,12.5,tt1998643
6369,12.5,tt0208988
6370,12.5,tt0211465
6371,12.5,tt0238112
6372,12.5,tt0246894
6373,12.5,tt0025913
6374,12.5,tt0260866
6375,12.5,tt0271668
6376,12.5,tt0279778
6377,12.5,tt0282674
6378,12.5,tt2937696
6379,12.5,tt0029604
6380,12.5,tt0312843
6381,12.5,tt0327920
6382,12.5,tt0331953
6383,12.5,tt0033717
6384,12.5,tt3381008
6385,12.5,tt0345549
6386,12.5,tt0356618
6387,12.5,tt0357110
6388,12.5,tt0373051
6389,12.5,tt3731562
6390,12.5,tt0382992
6391,12.5,tt0383028
6392,12.5,tt0388125
6393,12.5,tt0418455
6394,12.5,tt0418819
6395,12.5,tt0421082
6396,12.5,tt4501244
6397,12.5,tt0456912
6398,12.5,tt0046911
6399,12.5,tt0480687
6400,12.5,tt0053559
6401,12.5,tt0059646
6402,12.5,tt0060371
6403,12.5,tt0061452
6404,12.5,tt0068935
6405,12.5,tt0069281
6406,12.5,tt0070155
6407,12.5,tt0071115
6408,12.5,tt0071571
6409,12.5,tt0072443
6410,12.5,tt0075612
6411,12.5,tt0075824
6412,12.5,tt0075968
6413,12.5,tt0077742
6414,12.5,tt0086312
6415,13,tt0100998
6416,13,tt0102034
6417,13,tt0102943
6418,13,tt0103130
6419,13,tt0105156
6420,13,tt0106627
6421,13,tt0107426
6422,13,tt0110123
6423,13,tt0111252
6424,13,tt0114571
6425,13,tt0114787
6426,13,tt0116165
6427,13,tt0118750
6428,13,tt0118818
6429,13,tt0119038
6430,13,tt0119485
6431,13,tt0120512
6432,13,tt0120533
6433,13,tt0120620
6434,13,tt0123964
6435,13,tt0144120
6436,13,tt1456635
6437,13,tt1605717
6438,13,tt1821658
6439,13,tt1832382
6440,13,tt1935179
6441,13,tt1956620
6442,13,tt2024469
6443,13,tt0214388
6444,13,tt2184339
6445,13,tt0228333
6446,13,tt0236388
6447,13,tt0240900
6448,13,tt0242587
6449,13,tt0243585
6450,13,tt0246464
6451,13,tt0257516
6452,13,tt0295427
6453,13,tt0300214
6454,13,tt0304262
6455,13,tt0308878
6456,13,tt0324216
6457,13,tt0361925
6458,13,tt0364045
6459,13,tt0365376
6460,13,tt3674140
6461,13,tt0373883
6462,13,tt0376968
6463,13,tt0387514
6464,13,tt0391024
6465,13,tt0398017
6466,13,tt0403358
6467,13,tt0416315
6468,13,tt4178092
6469,13,tt0436331
6470,13,tt0443536
6471,13,tt4438848
6472,13,tt0044744
6473,13,tt0452625
6474,13,tt0458481
6475,13,tt0460740
6476,13,tt0463034
6477,13,tt0468565
6478,13,tt0060086
6479,13,tt0065088
6480,13,tt0071994
6481,13,tt0073582
6482,13,tt0075648
6483,13,tt0795368
6484,13,tt0844286
6485,13,tt0847817
6486,13.5,tt0101458
6487,13.5,tt0104990
6488,13.5,tt1061123
6489,13.5,tt1067583
6490,13.5,tt0108451
6491,13.5,tt0109287
6492,13.5,tt1093824
6493,13.5,tt0109890
6494,13.5,tt0110200
6495,13.5,tt0110570
6496,13.5,tt0110939
6497,13.5,tt0114720
6498,13.5,tt0116289
6499,13.5,tt0116571
6500,13.5,tt0117057
6501,13.5,tt0119225
6502,13.5,tt0119707
6503,13.5,tt0119807
6504,13.5,tt0120185
6505,13.5,tt0120370
6506,13.5,tt0120728
6507,13.5,tt0120879
6508,13.5,tt1300851
6509,13.5,tt1334585
6510,13.5,tt1396218
6511,13.5,tt0144964
6512,13.5,tt1527788
6513,13.5,tt1599348
6514,13.5,tt0164917
6515,13.5,tt1915581
6516,13.5,tt0217756
6517,13.5,tt2321549
6518,13.5,tt2334873
6519,13.5,tt0236027
6520,13.5,tt0243493
6521,13.5,tt2446042
6522,13.5,tt0264761
6523,13.5,tt0027652
6524,13.5,tt0280665
6525,13.5,tt0288045
6526,13.5,tt0293564
6527,13.5,tt2986512
6528,13.5,tt0029992
6529,13.5,tt0367790
6530,13.5,tt0374102
6531,13.5,tt0384806
6532,13.5,tt0396652
6533,13.5,tt0406375
6534,13.5,tt0423866
6535,13.5,tt0455407
6536,13.5,tt0457513
6537,13.5,tt0472399
6538,13.5,tt0051406
6539,13.5,tt0053580
6540,13.5,tt0056058
6541,13.5,tt0057180
6542,13.5,tt0078721
6543,13.5,tt0081568
6544,14,tt1058017
6545,14,tt0106834
6546,14,tt0106941
6547,14,tt0107004
6548,14,tt0108000
6549,14,tt0109067
6550,14,tt1093908
6551,14,tt0110647
6552,14,tt0110892
6553,14,tt1120985
6554,14,tt0112438
6555,14,tt0113691
6556,14,tt0114323
6557,14,tt0115885
6558,14,tt0116594
6559,14,tt0116823
6560,14,tt1176740
6561,14,tt0119324
6562,14,tt0119723
6563,14,tt0120711
6564,14,tt0120751
6565,14,tt0120782
6566,14,tt1234721
6567,14,tt1242460
6568,14,tt0125971
6569,14,tt1462758
6570,14,tt0155776
6571,14,tt1568921
6572,14,tt1677720
6573,14,tt1839492
6574,14,tt0188453
6575,14,tt1959490
6576,14,tt0211492
6577,14,tt2180411
6578,14,tt2316204
6579,14,tt0256276
6580,14,tt0280609
6581,14,tt0281373
6582,14,tt0285861
6583,14,tt2870648
6584,14,tt0317303
6585,14,tt3312830
6586,14,tt0364751
6587,14,tt0366777
6588,14,tt0368709
6589,14,tt0037382
6590,14,tt0382077
6591,14,tt0387736
6592,14,tt0395972
6593,14,tt0436971
6594,14,tt0044121
6595,14,tt0462200
6596,14,tt0462590
6597,14,tt0471042
6598,14,tt0472160
6599,14,tt0066892
6600,14,tt0067140
6601,14,tt0067372
6602,14,tt0070334
6603,14,tt0073631
6604,14,tt0077530
6605,14,tt0085615
6606,14,tt0864761
6607,14,tt0088915
6608,14.5,tt0104549
6609,14.5,tt0106341
6610,14.5,tt0106500
6611,14.5,tt0106701
6612,14.5,tt0107952
6613,14.5,tt1092633
6614,14.5,tt0110189
6615,14.5,tt0112435
6616,14.5,tt0112495
6617,14.5,tt1135985
6618,14.5,tt0114345
6619,14.5,tt0116447
6620,14.5,tt0116514
6621,14.5,tt0117011
6622,14.5,tt0119142
6623,14.5,tt1212450
6624,14.5,tt1366344
6625,14.5,tt1428538
6626,14.5,tt1489889
6627,14.5,tt1512235
6628,14.5,tt1532503
6629,14.5,tt1540133
6630,14.5,tt1711425
6631,14.5,tt0184791
6632,14.5,tt0186894
6633,14.5,tt2017038
6634,14.5,tt2305051
6635,14.5,tt0245238
6636,14.5,tt0246592
6637,14.5,tt0261983
6638,14.5,tt0275022
6639,14.5,tt0290210
6640,14.5,tt3416742
6641,14.5,tt0037515
6642,14.5,tt0386140
6643,14.5,tt4034228
6644,14.5,tt0491747
6645,14.5,tt0053271
6646,14.5,tt0054195
6647,14.5,tt0057187
6648,14.5,tt0058329
6649,14.5,tt0059793
6650,14.5,tt0061809
6651,14.5,tt0067588
6652,14.5,tt0070903
6653,14.5,tt0080297
6654,14.5,tt0082085
6655,14.5,tt0082176
6656,14.5,tt0085470
6657,15,tt0101787
6658,15,tt0102592
6659,15,tt1053810
6660,15,tt1077368
6661,15,tt0109842
6662,15,tt0110006
6663,15,tt0116168
6664,15,tt0117283
6665,15,tt1185616
6666,15,tt0119303
6667,15,tt0119314
6668,15,tt0119381
6669,15,tt0119640
6670,15,tt0120029
6671,15,tt0120094
6672,15,tt0120449
6673,15,tt1235124
6674,15,tt0132245
6675,15,tt1386932
6676,15,tt1485796
6677,15,tt1655460
6678,15,tt1657507
6679,15,tt1723811
6680,15,tt0222851
6681,15,tt2436386
6682,15,tt0253798
6683,15,tt0258153
6684,15,tt0265298
6685,15,tt0265591
6686,15,tt2763304
6687,15,tt0028010
6688,15,tt0331811
6689,15,tt3470600
6690,15,tt0379889
6691,15,tt0040068
6692,15,tt0403702
6693,15,tt0410097
6694,15,tt0415978
6695,15,tt0041716
6696,15,tt0434124
6697,15,tt0436058
6698,15,tt0439815
6699,15,tt0460989
6700,15,tt0463998
6701,15,tt0465551
6702,15,tt0047472
6703,15,tt0049833
6704,15,tt0050986
6705,15,tt0057163
6706,15,tt5726616
6707,15,tt0059885
6708,15,tt0060153
6709,15,tt0062994
6710,15,tt0067411
6711,15,tt0068327
6712,15,tt0069097
6713,15,tt0079640
6714,15,tt0808357
6715,15.5,tt0101523
6716,15.5,tt0109520
6717,15.5,tt0110097
6718,15.5,tt0110687
6719,15.5,tt1152758
6720,15.5,tt0116361
6721,15.5,tt0116999
6722,15.5,tt1172233
6723,15.5,tt0118819
6724,15.5,tt0120483
6725,15.5,tt0120701
6726,15.5,tt1324999
6727,15.5,tt0134154
6728,15.5,tt0141109
6729,15.5,tt1412386
6730,15.5,tt1464540
6731,15.5,tt1482459
6732,15.5,tt0151568
6733,15.5,tt1588170
6734,15.5,tt0183869
6735,15.5,tt1924435
6736,15.5,tt0200027
6737,15.5,tt0206314
6738,15.5,tt2120120
6739,15.5,tt2381111
6740,15.5,tt0251114
6741,15.5,tt0254455
6742,15.5,tt0275719
6743,15.5,tt0280477
6744,15.5,tt0280778
6745,15.5,tt0283530
6746,15.5,tt0287717
6747,15.5,tt0301414
6748,15.5,tt0311519
6749,15.5,tt0349205
6750,15.5,tt0035279
6751,15.5,tt0364385
6752,15.5,tt0378947
6753,15.5,tt0388789
6754,15.5,tt0404203
6755,15.5,tt4044364
6756,15.5,tt0411195
6757,15.5,tt0430634
6758,15.5,tt0443489
6759,15.5,tt0054649
6760,15.5,tt0055830
6761,15.5,tt0059592
6762,15.5,tt0060438
6763,15.5,tt0071935
6764,15.5,tt0758730
6765,15.5,tt0083972
6766,16,tt0109297
6767,16,tt0110363
6768,16,tt0110889
6769,16,tt1109624
6770,16,tt0110963
6771,16,tt0112651
6772,16,tt1126618
6773,16,tt1129442
6774,16,tt0113552
6775,16,tt0115783
6776,16,tt0118301
6777,16,tt0119167
6778,16,tt0120613
6779,16,tt0120772
6780,16,tt1211956
6781,16,tt0140397
6782,16,tt1413314
6783,16,tt1436045
6784,16,tt1528854
6785,16,tt0152930
6786,16,tt1547234
6787,16,tt1622547
6788,16,tt0166175
6789,16,tt0168122
6790,16,tt1692486
6791,16,tt1821694
6792,16,tt1980209
6793,16,tt0208196
6794,16,tt2140203
6795,16,tt2177771
6796,16,tt0219965
6797,16,tt2209764
6798,16,tt0227005
6799,16,tt0236784
6800,16,tt2446980
6801,16,tt0258273
6802,16,tt0265808
6803,16,tt0268397
6804,16,tt0269499
6805,16,tt0281724
6806,16,tt0304081
6807,16,tt3316948
6808,16,tt0343168
6809,16,tt0371606
6810,16,tt0037514
6811,16,tt0389326
6812,16,tt0402399
6813,16,tt0427969
6814,16,tt0446755
6815,16,tt0455824
6816,16,tt0469641
6817,16,tt0048977
6818,16,tt0050613
6819,16,tt0052561
6820,16,tt0052738
6821,16,tt5462602
6822,16,tt0058777
6823,16,tt0060397
6824,16,tt0062229
6825,16,tt0065207
6826,16,tt0067023
6827,16,tt0827573
6828,16,tt0890870
6829,16.5,tt0103767
6830,16.5,tt1038919
6831,16.5,tt0105327
6832,16.5,tt0108500
6833,16.5,tt0111400
6834,16.5,tt0114095
6835,16.5,tt0114885
6836,16.5,tt0115906
6837,16.5,tt0117040
6838,16.5,tt1185834
6839,16.5,tt0120684
6840,16.5,tt0120741
6841,16.5,tt1389137
6842,16.5,tt1411250
6843,16.5,tt0144201
6844,16.5,tt1611224
6845,16.5,tt1636826
6846,16.5,tt1821549
6847,16.5,tt0018773
6848,16.5,tt0191636
6849,16.5,tt0020640
6850,16.5,tt2510998
6851,16.5,tt0279493
6852,16.5,tt2820852
6853,16.5,tt0290329
6854,16.5,tt2975578
6855,16.5,tt3235888
6856,16.5,tt0342735
6857,16.5,tt0388888
6858,16.5,tt0388980
6859,16.5,tt0039689
6860,16.5,tt0404390
6861,16.5,tt4160708
6862,16.5,tt4172430
6863,16.5,tt0418038
6864,16.5,tt4481414
6865,16.5,tt0046268
6866,16.5,tt0051036
6867,16.5,tt0058450
6868,16.5,tt0058898
6869,16.5,tt0077362
6870,17,tt0100168
6871,17,tt0101775
6872,17,tt0102713
6873,17,tt0107151
6874,17,tt0110391
6875,17,tt0111418
6876,17,tt0111667
6877,17,tt0113149
6878,17,tt1131729
6879,17,tt0113451
6880,17,tt0115632
6881,17,tt1179904
6882,17,tt0118826
6883,17,tt1188729
6884,17,tt0119472
6885,17,tt0119896
6886,17,tt0120742
6887,17,tt0120877
6888,17,tt1216487
6889,17,tt1235166
6890,17,tt0123865
6891,17,tt1278340
6892,17,tt1313104
6893,17,tt0138946
6894,17,tt0155975
6895,17,tt1735898
6896,17,tt1798684
6897,17,tt0203755
6898,17,tt2125608
6899,17,tt2191701
6900,17,tt0250224
6901,17,tt0258470
6902,17,tt0260991
6903,17,tt0266489
6904,17,tt2908446
6905,17,tt0302640
6906,17,tt0310910
6907,17,tt0338096
6908,17,tt3530002
6909,17,tt0381707
6910,17,tt0041113
6911,17,tt0416236
6912,17,tt0041650
6913,17,tt0424993
6914,17,tt0455538
6915,17,tt0047811
6916,17,tt0480669
6917,17,tt5362988
6918,17,tt0056443
6919,17,tt0068762
6920,17,tt0071771
6921,17,tt0074851
6922,17,tt0075066
6923,17,tt0079833
6924,17,tt0089385
6925,17.5,tt0107659
6926,17.5,tt0108148
6927,17.5,tt0109424
6928,17.5,tt0113936
6929,17.5,tt0115862
6930,17.5,tt0116000
6931,17.5,tt0116151
6932,17.5,tt0117372
6933,17.5,tt0119937
6934,17.5,tt1201167
6935,17.5,tt0120841
6936,17.5,tt1278469
6937,17.5,tt0131646
6938,17.5,tt0134067
6939,17.5,tt0139462
6940,17.5,tt0142032
6941,17.5,tt1425244
6942,17.5,tt1601913
6943,17.5,tt1667889
6944,17.5,tt0173716
6945,17.5,tt1817273
6946,17.5,tt1850457
6947,17.5,tt0186508
6948,17.5,tt0193253
6949,17.5,tt1964418
6950,17.5,tt0219822
6951,17.5,tt2203939
6952,17.5,tt0228786
6953,17.5,tt2334879
6954,17.5,tt0244970
6955,17.5,tt0252501
6956,17.5,tt0263488
6957,17.5,tt0263757
6958,17.5,tt0265087
6959,17.5,tt0281364
6960,17.5,tt0297181
6961,17.5,tt0303933
6962,17.5,tt0368933
6963,17.5,tt0404032
6964,17.5,tt0405325
6965,17.5,tt0416508
6966,17.5,tt0000417
6967,17.5,tt0423977
6968,17.5,tt0433400
6969,17.5,tt4368814
6970,17.5,tt4698684
6971,17.5,tt0494238
6972,17.5,tt5104604
6973,17.5,tt0765010
6974,17.5,tt0077572
6975,17.5,tt0808279
6976,17.5,tt0082934
6977,17.5,tt0842926
6978,18,tt0101745
6979,18,tt0102768
6980,18,tt0105107
6981,18,tt0105130
6982,18,tt1055292
6983,18,tt0109456
6984,18,tt0109771
6985,18,tt0114609
6986,18,tt0115640
6987,18,tt0116421
6988,18,tt0117420
6989,18,tt0118566
6990,18,tt0118736
6991,18,tt0120725
6992,18,tt0120824
6993,18,tt1334512
6994,18,tt0145893
6995,18,tt0156934
6996,18,tt1614989
6997,18,tt1634122
6998,18,tt1648179
6999,18,tt0180073
7000,18,tt0020530
7001,18,tt2140479
7002,18,tt0256408
7003,18,tt0280491
7004,18,tt0292644
7005,18,tt0029546
7006,18,tt0324133
7007,18,tt0034398
7008,18,tt0351977
7009,18,tt0375154
7010,18,tt0385307
7011,18,tt0391304
7012,18,tt0433035
7013,18,tt0443272
7014,18,tt0450314
7015,18,tt0456554
7016,18,tt0051418
7017,18,tt0052151
7018,18,tt0055031
7019,18,tt0061747
7020,18,tt0070510
7021,18,tt0072251
7022,18,tt0073440
7023,18,tt0074156
7024,18.5,tt0100133
7025,18.5,tt0108265
7026,18.5,tt1118511
7027,18.5,tt0120434
7028,18.5,tt0120686
7029,18.5,tt0125454
7030,18.5,tt1335975
7031,18.5,tt1536044
7032,18.5,tt1623205
7033,18.5,tt0178737
7034,18.5,tt0190641
7035,18.5,tt1911658
7036,18.5,tt0213847
7037,18.5,tt0218043
7038,18.5,tt2719848
7039,18.5,tt0285531
7040,18.5,tt0308514
7041,18.5,tt0314353
7042,18.5,tt0316396
7043,18.5,tt0367555
7044,18.5,tt0384642
7045,18.5,tt0424205
7046,18.5,tt0426578
7047,18.5,tt0427312
7048,18.5,tt0453556
7049,18.5,tt0454841
7050,18.5,tt0489037
7051,18.5,tt0051383
7052,18.5,tt0054443
7053,18.5,tt0059170
7054,18.5,tt0070355
7055,18.5,tt0077711
7056,18.5,tt0078087
7057,18.5,tt0078966
7058,18.5,tt0859163
7059,18.5,tt0088683
7060,19,tt0100140
7061,19,tt0100419
7062,19,tt0100935
7063,19,tt0101026
7064,19,tt0102005
7065,19,tt0102015
7066,19,tt0109493
7067,19,tt1111422
7068,19,tt1114740
7069,19,tt0113253
7070,19,tt0113824
7071,19,tt0116126
7072,19,tt0119280
7073,19,tt0119664
7074,19,tt1243957
7075,19,tt1258197
7076,19,tt0128278
7077,19,tt0137338
7078,19,tt1408253
7079,19,tt1496025
7080,19,tt0186589
7081,19,tt0233142
7082,19,tt0251736
7083,19,tt0291350
7084,19,tt0298814
7085,19,tt0303714
7086,19,tt0310775
7087,19,tt3263904
7088,19,tt3316960
7089,19,tt3874544
7090,19,tt0395699
7091,19,tt0396752
7092,19,tt3973198
7093,19,tt0040823
7094,19,tt0041090
7095,19,tt0414852
7096,19,tt0437800
7097,19,tt0045810
7098,19,tt0047573
7099,19,tt0058625
7100,19,tt0060550
7101,19,tt0071206
7102,19,tt0082269
7103,19,tt0870984
7104,19.5,tt0100404
7105,19.5,tt0103786
7106,19.5,tt1045778
7107,19.5,tt0105477
7108,19.5,tt0108238
7109,19.5,tt0109480
7110,19.5,tt0111256
7111,19.5,tt0112373
7112,19.5,tt0115988
7113,19.5,tt0116913
7114,19.5,tt0117883
7115,19.5,tt1210819
7116,19.5,tt0158622
7117,19.5,tt1666801
7118,19.5,tt0019254
7119,19.5,tt0195945
7120,19.5,tt0210616
7121,19.5,tt0248808
7122,19.5,tt0258068
7123,19.5,tt0033891
7124,19.5,tt0373926
7125,19.5,tt0377471
7126,19.5,tt3778644
7127,19.5,tt0038348
7128,19.5,tt0387877
7129,19.5,tt0388473
7130,19.5,tt4226388
7131,19.5,tt0427229
7132,19.5,tt0427470
7133,19.5,tt0452694
7134,19.5,tt0046303
7135,19.5,tt0051658
7136,19.5,tt0056262
7137,19.5,tt0067866
7138,19.5,tt0071877
7139,19.5,tt0074452
7140,19.5,tt0758752
7141,20,tt0100240
7142,20,tt0108515
7143,20,tt0109198
7144,20,tt0109450
7145,20,tt0113613
7146,20,tt0115472
7147,20,tt1155076
7148,20,tt0120402
7149,20,tt0123209
7150,20,tt0131704
7151,20,tt1341167
7152,20,tt1401152
7153,20,tt0155711
7154,20,tt0192335
7155,20,tt1924396
7156,20,tt0024264
7157,20,tt0264935
7158,20,tt0283900
7159,20,tt0337921
7160,20,tt0034248
7161,20,tt0361620
7162,20,tt0364955
7163,20,tt0375210
7164,20,tt0383216
7165,20,tt0039631
7166,20,tt0408777
7167,20,tt0408839
7168,20,tt0419294
7169,20,tt0451094
7170,20,tt0468489
7171,20,tt4972582
7172,20,tt0059243
7173,20,tt0065566
7174,20,tt0067800
7175,20,tt0083652
7176,20.5,tt1013743
7177,20.5,tt0102494
7178,20.5,tt1069238
7179,20.5,tt0113755
7180,20.5,tt0115851
7181,20.5,tt0117786
7182,20.5,tt0120122
7183,20.5,tt0120609
7184,20.5,tt0012349
7185,20.5,tt1263670
7186,20.5,tt0126604
7187,20.5,tt1524930
7188,20.5,tt1620446
7189,20.5,tt0163988
7190,20.5,tt1772925
7191,20.5,tt2404463
7192,20.5,tt0289848
7193,20.5,tt0296042
7194,20.5,tt0316465
7195,20.5,tt0329717
7196,20.5,tt0035169
7197,20.5,tt0357277
7198,20.5,tt0364517
7199,20.5,tt0038969
7200,20.5,tt0401383
7201,20.5,tt0433362
7202,20.5,tt0442933
7203,20.5,tt0443274
7204,20.5,tt0044741
7205,20.5,tt0048750
7206,20.5,tt0490204
7207,20.5,tt0065571
7208,20.5,tt0089893
7209,21,tt0102370
7210,21,tt1046173
7211,21,tt0104779
7212,21,tt1053424
7213,21,tt1054485
7214,21,tt1054487
7215,21,tt0106339
7216,21,tt0111590
7217,21,tt0111732
7218,21,tt0112819
7219,21,tt0114048
7220,21,tt0116320
7221,21,tt0117002
7222,21,tt0118632
7223,21,tt0120770
7224,21,tt0133046
7225,21,tt1343097
7226,21,tt0138987
7227,21,tt0141098
7228,21,tt1478964
7229,21,tt0156887
7230,21,tt0181739
7231,21,tt0238924
7232,21,tt0247586
7233,21,tt0267626
7234,21,tt2692250
7235,21,tt0031742
7236,21,tt0318974
7237,21,tt0329101
7238,21,tt0337909
7239,21,tt0338427
7240,21,tt0355702
7241,21,tt0407265
7242,21,tt0425413
7243,21,tt0426931
7244,21,tt0445990
7245,21,tt0045061
7246,21,tt0486551
7247,21,tt0493459
7248,21,tt0050371
7249,21,tt0050419
7250,21,tt5491994
7251,21,tt0057197
7252,21,tt0076054
7253,21,tt0088944
7254,21.5,tt0102175
7255,21.5,tt0103924
7256,21.5,tt1083456
7257,21.5,tt0110093
7258,21.5,tt0116722
7259,21.5,tt0117477
7260,21.5,tt0119715
7261,21.5,tt1226774
7262,21.5,tt0125022
7263,21.5,tt0132512
7264,21.5,tt1527186
7265,21.5,tt0160797
7266,21.5,tt0164108
7267,21.5,tt0169858
7268,21.5,tt1701991
7269,21.5,tt0208874
7270,21.5,tt2404435
7271,21.5,tt0247196
7272,21.5,tt2709768
7273,21.5,tt0300532
7274,21.5,tt0311648
7275,21.5,tt0318649
7276,21.5,tt0329028
7277,21.5,tt0337697
7278,21.5,tt0367479
7279,21.5,tt0376136
7280,21.5,tt0379217
7281,21.5,tt3850214
7282,21.5,tt0393162
7283,21.5,tt0403508
7284,21.5,tt0405455
7285,21.5,tt0419706
7286,21.5,tt0425123
7287,21.5,tt0046435
7288,21.5,tt0058946
7289,21.5,tt0068334
7290,21.5,tt0068361
7291,21.5,tt0071411
7292,21.5,tt0080365
7293,22,tt1033643
7294,22,tt0104254
7295,22,tt0106452
7296,22,tt0107653
7297,22,tt0109443
7298,22,tt0113690
7299,22,tt1220634
7300,22,tt1255953
7301,22,tt1355644
7302,22,tt0157583
7303,22,tt0165982
7304,22,tt1791528
7305,22,tt0190374
7306,22,tt0210075
7307,22,tt2283362
7308,22,tt0240515
7309,22,tt0271367
7310,22,tt0299117
7311,22,tt0305711
7312,22,tt0327247
7313,22,tt0343737
7314,22,tt0344510
7315,22,tt0346491
7316,22,tt0349710
7317,22,tt0038166
7318,22,tt0408345
7319,22,tt0420087
7320,22,tt0460829
7321,22,tt0051337
7322,22,tt0056217
7323,22,tt0059017
7324,22,tt0060176
7325,22,tt0067525
7326,22,tt0787475
7327,22,tt0085701
7328,22.5,tt0100332
7329,22.5,tt0100486
7330,22.5,tt0106770
7331,22.5,tt0112368
7332,22.5,tt0112536
7333,22.5,tt1127180
7334,22.5,tt0113537
7335,22.5,tt0116260
